s6_cup_pass_1,"The person picks up a cup from the table using their right hand, passes it to someone else on their left side with their right hand, and then places the cup onto the table again using their right hand."
s6_stamp_pick_all,"The person repeatedly picks up and puts down the stamp on the table with their right hand, grasping it from varying sides each time."
s6_elephant_inspect_1,"The person picks up the elephant using their right hand, investigates it at neck level using their right hand, and then places it back on the table using their right hand."
s6_camera_takepicture_2,"The person uses both hands to pick up the camera, takes multiple photos with the camera held at chest level, and then places the camera back down with both hands."
s6_banana_eat_1,"The person picks up a banana from a high table with their right hand, holds it with their left hand, peels it with their right hand, and then takes bites while holding it with both hands, before placing it back on the table with both hands."
s6_watch_set_1,"The person picks up the watch with their right hand, briefly holds it with both hands, then holds it with their left hand and uses their right hand to set the time, then holds it with their right hand and takes a brief glance at it, and finally places it back on the table with the same hand."
s6_toruslarge_pass_1,"The person picks up the large torus with their right hand, passes it to someone on their left side at belly level using their left hand, and then places it on the table using their right hand"
s6_watch_set_2,The person picks up the watch using their right hand and sets the time using both hands before putting it back onto the table with their right hand.
s6_teapot_pass_1,"The person picks up the teapot from the table using their right hand, passes it to someone else on their right side using their right hand, places it on the table using their right hand."
s6_pyramidlarge_pass_1,"The person picks up the large pyramid with their right hand, passes it to someone on their right side, and then places it back down on the table with their right hand"
s6_cup_pick_all,The person repeatedly picks up the cup from the table and places it back onto the table using either their right hand or both hands.
s6_airplane_fly_1,"The person picks up the airplane from the table with their right hand, flies it in the air while holding it with the same hand, and then puts it back down on the table."
s6_bowl_drink_1_Retake,"The person uses both hands to pick up a bowl from the table, brings it closer to take a small sip, and then returns it to the table with both hands."
s6_stamp_pass_1,"The person lifts the stamp from the table's surface, swiftly passes it to someone on their right, and then carefully places it back on the table using their right hand."
s6_apple_pick_all,"The person repeatedly picks up the apple from a high table, lifting it to various heights, and then places it back on the table using either their right hand, both hands, or left hand."
s6_cubemedium_inspect_1,"The person uses their right hand to pick up a medium cube from a high table, scrutinizes it, and then returns it to its original position with the same hand."
s6_mug_drink_2,"The person picks up the mug from the table by its handle, lifts it to face level, sniffs the contents, drinks from it, and then puts it back down on the table using their right hand."
s6_waterbottle_pour_1,"The person uses their left hand to pick up the water bottle from the table, opens it with their right hand, passes it to their right hand, and pours the water on the table, before putting the bottle back on the table with the right hand."
s6_wineglass_drink_1,"The person uses their right hand to pick up a wine glass from the table, brings it close to their mouth to drink from it, and then replaces it on the table with the same hand."
s6_apple_offhand_1_Retake,"The person picks up the apple with their left hand, passes it to their right hand, eats the apple by taking a bite, and then places it on the table with their right hand."
s6_cylindermedium_pass_1,"The person picks up the medium cylinder with their right hand, passes it to someone on their left at belly level with their right hand, and finally puts it down with their right hand."
s6_waterbottle_open_1,"The person picks up the water bottle from the table with their left hand, opens it with their right hand, and then puts it back on the table with their left hand."
s6_hand_pass_1,"The person uses their right hand to retrieve a toy hand from a high table, passes it to someone at foot level using their right hand, and then returns it to the table with the right hand."
s6_elephant_pass_1,"The person picks up the elephant holding it from its body using their right hand, then puts it down on another part of the table using their right hand."
s6_alarmclock_see_1,"The person uses their right hand to pick up the alarm clock from the table, lifts it to chest level, investigates it while holding it in their right hand, and then puts it back on the table using their right hand."
s6_cylinderlarge_pass_1,"The person picks up the large cylinder from the high table with their right hand, passes it across the table using their right hand, and finally places it on the table with their right hand."
s6_alarmclock_pass_1,"The person uses their right hand to pick up the alarm clock from the high table, passes it to someone on their left side at belly level using their right hand, and then places it back on the table using their right hand."
s6_camera_takepicture_1,"The person picks up the camera using their right hand, takes multiple photos with the camera held close to eye level, and then places the camera the table with their right hand."
s6_cubemedium_pass_1,"The person uses their left hand to pick up a medium cube from the table, then transfers it to their right hand, next hands it to someone on their right, and finally returns it to the table with their right hand."
s6_flashlight_on_1,"The person uses their right hand to pick up the flashlight from the table, turns it on to shine it around, and then puts it back."
s6_spheresmall_pick_all,"The person repeatedly grasps a small sphere with their right hand, lifting it from the table and then placing it back down in a continuous motion."
s6_toruslarge_inspect_1,"The person picks up the large torus from the table using their right hand, lifts it up to eye level, investigates it while holding the torus in their right hand, and then places the torus back on the table using their right hand."
s6_cubesmall_pick_all,"The person carries out a recurring sequence, initially using their right hand to pick up a small cube from a high table, putting it back, and then repeating the action multiple times with both hands."
s6_gamecontroller_pick_all,"The person uses their right hand to repeatedly pick up and put down a game controller from a table, varying the grasping angle each time."
s6_phone_pass_1,"The person uses their right hand to pick up a phone from a high table, passes it to someone on their right, and then retrieves it and returns it to the table using their right hand."
s6_flute_pick_all,"The person repeatedly picks up and puts down a flute from a table, alternating between using their right hand and both hands for each sequence."
s6_hammer_use_3,"The person picks up the hammer from the table using their right hand, removes several nails from the wall using their right hand, and then places the hammer back on the table using the same hand."
s6_gamecontroller_play_1,"The person uses both hands to pick up the game controller from the table, plays with it by pressing its buttons, and then places it back on the table using both hands."
s6_mouse_pick_all,"The person picks up and puts down a mouse from a table multiple times with their right hand, grasping it from different parts each time, and then performs the same action with both hands for a few repetitions."
s6_stanfordbunny_inspect_1,"The person lifts the Stanford bunny from a high table with their right hand, holds it at eye level for examination, and then places it back on the table using the same hand."
s6_camera_pass_1,"The person uses their right hand to pick up the camera from the high table, passes it to someone across the table, and then places it on the table, all with their right hand."
s6_spheresmall_pass_1,"The person uses their right hand to pick up a small sphere from the table, quickly inspects it, and then gracefully passes it to someone on their left before returning it to its original position on the table with the same hand."
s6_phone_pick_all,"The person repetitively picks up and puts down a phone from a high table with their right hand, altering the grasping angle each time."
s6_cubelarge_inspect_1,"The person picks up the large cube from the table with their right hand, then holds it with both hands to inspect it, and finally places it back on the table with both hands."
s6_hammer_pick_all,"The person repeatedly picks up the hammer from the table, holding it from various parts, and then places it on the table using either their right hand or both hands."
s6_knife_peel_1,"The person picks up the knife with their right hand, uses the knife to peel something held in their left hand, and then places the knife back on the table with their right hand."
s6_gamecontroller_pass_1,"The person picks up the game controller from the table with their right hand, transfers it to their left side, and then returns it to the table with their right hand."
s6_spheremedium_inspect_1,"The person retrieves a medium sphere from a high table with their right hand, holds it for a close examination, and then repositions it on the table using the same hand."
s6_banana_pass_1,"The person uses their right hand to pick up a banana from a high table, briefly passes it to their left side, and then returns it to the table with their right hand."
s6_doorknob_use_2,The person uses their right hand to grab the doorknob and open and close the drawer.
s6_camera_takepicture_3,"The person uses both hands to pick up the camera from the high table, keeping it at chest level, takes multiple photos at various angles, and then places it down on the table with both hands."
s6_spheremedium_pick_all,"The person performs a series of repetitive actions, first using their right hand to pick up and put down a medium sphere on a high table multiple times, then alternates to use both hands for the same task, and finally reverts to solely using their right hand again."
s6_spherelarge_pass_1,"The person uses their right hand to pick up a large sphere from a high table, hands it to someone on their right, briefly inspects it, then returns it to its original position on the table with the same hand."
s6_train_play_1,"The person picks up the train using both hands, then rides it along the table using their right hand."
s6_cubelarge_pass_1,"The person uses their right hand to pick up the large cube from the table, passes it beneath the table on their left side, and then returns it to the table."
s6_toruslarge_pick_all,"The person repeatedly picks up the large torus from the table, using their right hand and then both hands to grab it from various locations, and places it back on the table"
s6_waterbottle_shake_1,"The person picks up a water bottle from a table with their right hand, holds it at shoulder level and shakes it several times, and then places it back on the table with their right hand."
s6_pyramidmedium_inspect_1,"The person picks up the medium pyramid from the table with their right hand, brings it to eye level for inspection, and then places it back on the table with their right hand."
s6_piggybank_pick_all_Retake,"The person alternates grasping the piggybank from various spots, initially with their right hand, then both hands, and finally the right hand again, continuously lifting and placing it on the table."
s6_spheremedium_pass_1,"The person uses their right hand to pick up a medium sphere from a high table, moves it to a higher position on the left side, and then places it back on the table using the same right hand."
s6_headphones_use_1,"The person uses their right hand to pick up the headphones from the table, then grasps them with both hands, puts them on, and finally places them back on the table with both hands."
s6_banana_peel_1,"The person picks up a banana from a high table with their right hand, transfers it to their left hand, peels it with their right hand, and then places it back on the table with both hands simultaneously."
s6_cylindermedium_inspect_1,"The person picks up the medium cylinder with their right hand, raises it to eye level for inspection, inspects it and then places it back on the table with their right hand."
s6_bowl_pick_all,"The person alternates hands to pick up and put down a bowl from the table, first using the right hand for multiple sequences, then the left hand, and finally both hands, each time grasping the bowl from a different angle."
s6_piggybank_pass_1,"The person picks up the piggybank with their right hand, passes it to someone on the left, and then retrieves and places it back on the table with the same hand."
s6_cup_drink_1,"The person picks up the cup from the table using their right hand, drinks from it while holding it with their right hand, and then places the cup back onto the table using the same right hand."
s10_stapler_pick_all,"The person alternates hands, picking up and putting down a stapler on the table first with their right hand, then their left hand, and finally their right hand again, grasping the staple from different parts each time."
s10_binoculars_pick_all,"The person alternates hands to pick up and put down the binoculars from a high table, using first the right hand, then both hands, and finally the left hand, grasping it each time from a different part."
s10_stapler_staple_2,"The person uses their right hand to pick up the stapler from the table, staple with it while holding it, and then return it to the table without switching hands."
s10_wineglass_drink_2,"The person uses their right hand to pick up a wine glass from a high table, holds it while swirling it, takes a sip, and then places the wine glass back on the table with the same hand"
s10_bowl_pass_1,"The person uses their left hand to pick up a bowl from the table, passes it to someone on their left at shoulder level, and then returns it to the table with their left hand."
s10_stamp_stamp_1,"The person picks up the stamp from the table with their right hand, stamps the table with it, and then puts it back on the table."
s10_pyramidmedium_pick_all,"The person repeatedly picks up and puts down the medium pyramid from the high table using their right hand, performing the action multiple times"
s10_cup_drink_2,"The person picks up the cup from the table using their right hand, drinks from it while holding it with both hands, and then places the cup back onto the table using their right hand."
s10_toothpaste_squeeze_1,"The person picks up the toothpaste using their right hand, removes the lid from the tube using their left hand, squeezes the toothpaste using their right hand and then uses the right hand to put it on the table."
s10_torusmedium_pick_all,"The person picks up the medium torus from the table multiple times, first using their right hand and then later using their left hand, placing it back on the table each time."
s10_binoculars_see_1,"The person lifts the binoculars from the high table with their right hand, adjusts it to eye level with both hands, gazes through it while shifting their body side to side, and finally places it back on the table with their right hand."
s10_cylinderlarge_inspect_1,"The person picks up the large cylinder from the table with their right hand, examines it at chest level with both hands, rotating and closely inspecting it, and then places it back on the table with their right hand."
s10_cylindersmall_inspect_1,"The person uses their right hand to pick up the small cylinder, rotates it, inspects it at eye level, and finally places it down using their right hand"
s10_hand_inspect_1,"The person uses their right hand to pick up a toy hand from the table, thoroughly examines it by rotating it, and then places it back on the table with the same hand."
s10_train_pick_all,"The person repeatedly picks up the train from the high table, grabbing it from different parts, and then places it on the table, first using their right hand, then left hand, and finally both hands"
s10_spheresmall_inspect_1,"The person picks up a small sphere from the table using the right hand, examines it momentarily, and then puts it back where it was on the table with the same hand."
s10_pyramidmedium_pass_1,"The person picks up the medium pyramid from a high table, passes it to their right side at chest level, and then puts it down on the table, all using the right hand"
s10_duck_pass_1,"The person picks up the duck with their right hand, lifts up their arm to pass it to another person, and then places it on the table, all using their right hand"
s10_toothpaste_pass_1,"The person picks up the toothpaste from the table using their left hand, passes it to someone on their left side using the left hand, and then places it back on the table using their left hand."
s10_toothpaste_pick_all,"The person repeatedly picks up the toothpaste from the table and puts it back using either their right hand, left hand, or both hands."
s10_cylindersmall_pass_1,"The person picks up the small cylinder, passes it to someone on their right side at belly level twice, and finally puts it back on the table using only their right hand."
s10_watch_pass_1,"The person picks up a watch from a high table with their right hand, hands it over to someone on the other side of the table, and then returns it to the table with their right hand."
s10_mug_pick_all,"The person repeatedly picks up the mug, holding it from various points like the rim, body, and handle, and then places it on the table, first using only their right hand and then only using their left hand."
s10_mouse_pass_1,"The person uses their left hand to pick up a mouse from the table, passes it to someone on their left, and then retrieves it and places it back on the table with the same hand."
s10_stanfordbunny_pass_1,"The person uses their right hand to pick up the Stanford bunny from a table, moves it to the right side momentarily, and then returns it to its initial position on the table."
s10_stapler_staple_1,"The person picks up a stapler from a table with their right hand, swiftly returns it to the table, and then uses the palm of their right hand to press the staple repeatedly."
s10_mug_pass_1,"The person picks up the mug from the high table using the handle with their right hand, passes it to someone across the table at chest level with their right hand, and then puts it back on the table using their right hand."
s10_torussmall_pass_1,"The person picks up the small torus from a high table with their right hand, passes it to someone on the right side at waist level, and then puts it down on the table with their right hand."
s10_phone_call_1,"The person uses their right hand to perform a sequence of actions with the phone, starting by picking it up from the table, dialing a number, bringing it to their ear to have a brief conversation, and finally hanging up and placing it back on the table, all with their right hand."
s10_wineglass_toast_1,"The person swiftly picks up a wine glass from the table with their right hand, raises it for a brief toast, and then places it back down on the table with the same hand."
s10_train_pass_1,"The person picks up the train from a high table using their right hand, passes it to someone on their right side at chest level using their right hand, and then puts it back on the table using their right hand."
s10_hammer_use_2,"The person uses their right hand to pick up the hammer from the table, uses their right hand to hammer some nails on the ceiling, and then uses their right hand again to put it on the table."
s10_spherelarge_pick_all,"The person uses their right hand to pick up a large sphere from a lower table, repeatedly putting it back and forth, then switches to their left hand to perform the same action before finally using both hands to pick up and put down the sphere multiple times."
s10_cubemedium_pick_all,"The person picks up the medium cube with their right hand from the table, puts it back, and then performs the same action multiple times, switching between their left hand, right hand, and both hands."
s10_apple_pass_1,"The person picks up the apple from a high table and passes it to someone else across the table at shoulder level with their right hand, then places it on the table with their right hand."
s10_wineglass_pick_all,"The person alternates hands, first using their right hand multiple times to pick up and put down the wine glass from different angles on a high table, then switching to their left hand to perform the same sequence, and continuing to alternate hands with each iteration."
s10_hand_pick_all,"The person alternates hands, repeatedly picking up and putting down a toy hand from a table with their right hand, then left hand, and then repeats the sequence."
s10_waterbottle_pass_1,"The person lifts the water bottle from the table with their right hand, offers it to someone in front of the table, and then returns it to the table with their right hand."
s10_torussmall_inspect_1,"The person picks up the small torus from the large table with their right hand, lifts it to chest level to investigate, and finally places it back on the table with their right hand."
s10_airplane_pick_all,"The person picks up and puts down the airplane from the low table multiple times using their right hand, then repeats the action multiple times using both hands simultaneously, grasping a different part of the airplane each time."
s10_mug_toast_1,"The person picks up the mug from the table with their right hand holding from the handle, makes a toast with someone across the table, and then places it back on the table using their right hand."
s10_apple_eat_1,"The person picks up the apple with their right hand, eats the apple by taking several bites, and places it back on the table using only their right hand."
s10_banana_peel_2,"The person picks up a banana from a table with their left hand, momentarily grasping it with both hands, then while holding it with the left hand, peels it with their right hand and transfers it to their right hand to place it back on the table."
s10_cubesmall_inspect_1,"The person lifts a small cube from a lower table with their right hand, holds it at eye level for a brief examination, and then places it back on the table using the same hand."
s10_mug_drink_1,"The person picks up the mug from a high table, holding its body with their right hand, drinks from the mug, and then places it on the table with their right hand."
s10_headphones_pass_1,"The person picks up the headphones from the table with their right hand, passes them to someone across the table, and then returns them to the table with their right hand."
s10_eyeglasses_wear_1,"The person uses both hands to pick up the eye glasses from the table, wears them using both hands, takes them off using both hands, and then puts them down on the table using both hands."
s10_cup_pour_1,"The person picks up the cup using their right hand, pours the liquid inside on the table while holding the cup in their right hand, and then puts the cup down using their right hand."
s10_wineglass_pass_1,"The person picks up a wine glass from the table with their right hand, passes it to someone on their right side at shoulder level, and then retrieves it and places it back on the table."
s10_doorknob_pick_all,The person repeatedly grabs the doorknob using their right hand.
s10_hammer_use_1,"The person uses their right hand to pick up the hammer from the table, uses their right hand to hammer some nails on the wall, and then uses their right hand again to put the hammer on the table."
s10_flute_pass_1,"The person picks up a flute from a high table with their right hand, briefly passes it to someone on their right, and then returns it to its original position on the high table."
s10_airplane_pass_1,"The person lifts the airplane from the low table with their right hand, passes it to someone at shoulder level on their right side, and then returns it to its original position on the low table with their right hand."
s10_lightbulb_screw_1,"The person picks up the light bulb from the table with their left hand, screws it into the ceiling with their right hand, and then places it back on the table."
s10_cubesmall_pass_1,"The person picks up a small cube from a lower table with their right hand, briefly hands it to someone across the table, and then places it back on the table with the same hand."
s10_waterbottle_drink_1,"The person lifts the water bottle from the table with their right hand, then uses their left hand to uncap it, take a drink, and finally returns the bottle to the table."
s10_camera_browse_1,"The person picks up the camera from the high table using the right hand, browses the content by pressing some buttons with both hands, and finally places the camera back on the table with their right hand"
s10_alarmclock_pick_all_Retake,"The person repeatedly picks up the alarm clock from the table, grabbing it from different locations, and places it on the table on different surfaces of the clock, first using their right hand and then both hands."
s10_toothpaste_squeeze_2,"The person uses their right hand to pick up the toothpaste, removes the lid using their left hand, squeezes the toothpaste while holding it in their right hand, and then places it on the table using the right hand."
s10_hammer_pass_1,"The person uses their left hand to pick up the hammer from the table, uses their left hand to pass someone else on their left side, and then uses their left hand again to put the hammer on the table."
s10_binoculars_pass_1,"The person picks up the binoculars with their right hand, moves it to their right side at shoulder level, then returns it to the table with their right hand."
s10_bowl_drink_2,"The person picks up a bowl from the table with their right hand, brings it closer and holds it with both hands, takes a drink, and then places it back on the table with their right hand."
s10_fryingpan_cook_2,"The person uses their right hand to pick up the frying pan from a high table, tosses the pan several times while holding it with their right hand, and then places it back onto the table using their right hand."
s10_scissors_pass_1,"The person picks up the scissors, passes them to someone else across the table at chest level, and then puts them down on the table, always using their right hand."
s10_teapot_pour_2,"The person uses their right hand to pick up the teapot, uses their right hand to pour tea, and uses their right hand to put it on the table."
s10_stapler_pass_1,"The person picks up a stapler from a table with their right hand, passes it to someone on the other side of the table, and then retrieves it with their right hand and places it back on the table."
s10_teapot_pour_1,"The person uses their right hand to pick up the teapot, pours tea from it while holding the teapot with their right hand, and then uses their right hand again to put the teapot on the table."
s10_torusmedium_inspect_1,"The person picks up the medium torus from the table, inspects it at chest level, and puts it back using their right hand consistently."
s10_torusmedium_pass_1,"The person picks up the medium torus from the table, passes it to someone on the left side, and puts it down on the table using their left hand consistently."
s10_cylinderlarge_pick_all,"The person repeatedly picks up and puts down the large cylinder, using their right hand, both hands, and left hand in an alternating way, always placing the cylinder on a flat surface."
s10_spherelarge_inspect_1,"The person lifts a large sphere from a lower table with their right hand, holds it closer for a momentary examination, and then carefully replaces it on the same table using the same hand."
s10_cubelarge_pick_all,"The person repeatedly picks up a large cube from the table, alternating between using their right hand, left hand, and both hands each time, before placing it back on the table."
s10_flashlight_on_2,"The person uses their right hand to pick up the flashlight from the table, turns it on, and moves it around to illuminate their surroundings before placing it back on the table."
s10_flute_play_1,"The person picks up a flute from a high table with their right hand, holds it with both hands near their mouth to play, returns it to the table with their left hand after releasing the right hand."
s10_cup_pass_1,"The person picks up the cup from the table using their right hand, passes it to someone else on their right side while holding the cup with their right hand, and then places the cup back onto the table using their right hand again."
s10_piggybank_use_1,"The person uses their right hand to pick up the piggybank, examines it briefly, holds it with both hands for a closer look, places it back on the table with their right hand, and finally uses their left hand to insert a coin."
s10_stamp_pick_all,"The person alternates between their right and left hands to repeatedly pick up and put down the stamp on the table, varying the grasping angle each time."
s10_scissors_use_1,"The person picks up the scissors from the table using their right hand, cuts something holding the arm below chest level with the scissors in their right hand, and then puts the scissors back on the table using their right hand."
s10_pyramidsmall_inspect_1,"The person picks up the small pyramid with their right hand, rotates and examines it at chest level, and finally places it down on the table with their right hand. "
s10_elephant_inspect_1,"The person uses their right hand to pick up the elephant from the table, then inspects it in detail, holding it close to their eyes with their right hand, and finally places it back on the table using their right hand."
s10_camera_takepicture_2,"The person uses their right hand to pick up the camera from the high table, takes several photos at eye level with both hands, and finally places the camera back on the table with their right hand"
s10_banana_eat_1,"The person uses their right hand to pick up the banana from the table, then peels it with their left hand, takes some bites, and finally places it back on the table with their right hand."
s10_hand_shake_1,"The person retrieves the toy hand from the table with their right hand, briefly holds it with both hands, vigorously shakes it several times while holding it in their right hand, and ultimately returns it to the table using the same hand."
s10_knife_pass_1,"The person picks up the knife with their left hand, passes it to someone on their left at chest level with their left hand, and then places it back on the table with their right hand."
s10_toruslarge_pass_1,"The person picks up the large torus, passes it to someone on their right side at chest level, and then places it back on the table, using their right hand for all actions"
s10_mouse_use_1,"The person picks up a mouse from a table using their right hand, then places it back and utilizes it by moving it around the table and clicking with it."
s10_knife_chop_1,"The person picks up the knife with their right hand, cuts something with it using their right hand, and then places the knife on the table with their right hand."
s10_teapot_pass_1,"The person uses their right hand to pick up a teapot, uses their right hand to pass it to someone across the table, and then uses their right hand again to put the teapot on the table."
s10_pyramidlarge_pass_1,"The person picks up the large pyramid from a high table using both hands, passes it to another person on the opposite side of the table with both hands, and then places it on the table with both hands."
s10_torussmall_pick_all,"The person repeatedly picks up the small torus from the table lifting it slightly above the surface, placing it back down first using their right hand and then both hands."
s10_cup_pick_all,"The person repeatedly picks up the cup from the table and places it back onto the table, first using their right hand, then their left, and finally using both hands."
s10_airplane_fly_1,"The person uses their right hand to pick up the airplane from a low table, fly it in the air, and then put it back down on the low table."
s10_bowl_drink_1_Retake,"The person grasps the top edges of a bowl on a table with both hands simultaneously, lifts it carefully, brings it to mouth level for a drink, and then replaces it on the table with both hands."
s10_stamp_pass_1,"The person picks up the stamp from the table with their right hand, hands it to someone standing in front of the table, and then quickly places it back on the table."
s10_cubemedium_inspect_1,"The person lifts the medium cube off the table using their right hand, holds it closer for examination, and then returns it to its original position on the table with the same hand."
s10_mug_drink_2,"The person picks up the mug from the table by the handle with their right hand, drinks from it holding the mug by the handle with their right hand, and then places it back on the table with their right hand."
s10_waterbottle_pour_1,"The person lifts the water bottle from the table with their right hand, opens it with their left hand, pours liquid from it with their right hand, and then replaces the bottle on the table with their right hand."
s10_wineglass_drink_1,"The person picks up a wine glass from the table with their right hand, takes a sip without switching hands, and then returns the glass to the table with the same hand."
s10_cylindermedium_pass_1,"The person picks up the medium cylinder with their right hand, passes it to someone on their right side twice at belly level, and finally places the cylinder on the table with their right hand."
s10_stanfordbunny_pick_all,"The person repetitively lifts and lowers the Stanford bunny from the table, initially using their right hand, then switching to their left hand, followed by using both hands simultaneously, and finally reverting to the right hand."
s10_hand_pass_1,"The person uses their right hand to retrieve a toy hand from a table, momentarily holds it extended to their right, as if offering it to another individual, before placing it back onto the table with the same hand."
s10_elephant_pass_1,"The person picks up the elephant from a high table using their left hand, passes it to someone else on their left side at shoulder level using their left hand, and then places it back on the table using their left hand."
s10_alarmclock_see_1,"The person picks up the alarm clock from the table, lifts it to their eye level, inspects it while holding it in their right hand, and then puts it down on the table using their right hand."
s10_lightbulb_pass_1,"The person uses their right hand to pick up the light bulb from the table and passes it to someone else on the right side with their right hand, then puts it down on the table with their right hand."
s10_cylinderlarge_pass_1,"The person uses their left hand to pick up the large cylinder, passes it to someone on their left side with their left hand, and then places it on the table with their left hand."
s10_alarmclock_pass_1,"The person uses their right hand to pick up the alarm clock from the table, then passes the alarm clock to someone across the table at neck level, then puts it on the table using their right hand."
s10_camera_takepicture_1,"The person picks up the camera from the high table using the right hand, takes several photos keeping the camea close to their eyes, and then places the camera back on the table with both hands"
s10_cubemedium_pass_1,"The person uses their right hand to pick up the medium cube from the table, briefly passes it to someone across the table, and then returns it to its original position on the table with the same hand."
s10_flashlight_on_1,"The person picks up the flashlight from the table with their right hand, turns it on to survey their surroundings, and then puts it back on the table."
s10_toruslarge_inspect_1,"The person picks up the large torus from the table with their right hand, examines it at chest level with the same hand, and then places it back on the table using their right hand."
s10_cubesmall_pick_all,"The person alternates hand usage, lifting a small cube from a table with the right hand, then the left, and finally both hands, always returning the cube to its original position with the same hand that initially picked it up."
s10_gamecontroller_pick_all,"The person picks up and puts down a game controller from a table in a sequence of hand uses: starting with the right hand multiple times, then the left hand, and finally both hands simultaneously for multiple repetitions, varying the grasping angle each time."
s10_phone_pass_1,"The person uses their left hand to pick up a phone from a table, passes it to someone on their left, and then retrieves it and replaces it on the table using their left hand."
s10_hammer_use_3,"The person picks up the hammer from the table using their right hand, removes nails from the wall using their right hand to hold the hammer, and then uses their right hand again to put the hammer on the table."
s10_gamecontroller_play_1,"The person uses their right hand to pick up the game controller from the lower table, holds it with both hands at chest level, plays with it briefly, and then places it back on the table using their left hand."
s10_mouse_pick_all,"The person alternates hands, first using the right hand to repeatedly pick up and put down a mouse from a table, then using the left hand to mimic the actions, grabbing the mouse from a different part each time."
s10_stanfordbunny_inspect_1,"The person uses their right hand to pick up the Stanford bunny from the table, briefly turns to the right while holding it for inspection, and then returns it to its initial position on the table using the same hand."
s10_camera_pass_1,"The person uses their left hand to pick up the camera, passes it to another person, and then places it down on the table, all with their left hand."
s10_spheresmall_pass_1,"The person picks up a small sphere off the table with their right hand, momentarily passes it to someone on their right, and then returns it to its original position on the table using the same hand."
s10_phone_pick_all,"The person performs a series of repetitions, initially using their right hand to pick up and put down the phone from a table, varying the grasping angle each time, and then repeating the action multiple times with their left hand."
s10_cubelarge_inspect_1,"The person uses their right hand to pick up a large cube from the table, holds it with both hands to examine it closely, then continues to inspect it using only their right hand before placing it back on the table with the same hand."
s10_hammer_pick_all,"The person repeatedly picks up the hammer from the table and places it back on the table, first using their right hand and then using their left hand while grabbing from different parts of the hammer."
s10_knife_peel_1,"The person uses their right hand to pick up the knife, brings it to chest level, uses it to peel something in their left hand, and then places the knife back on the table with their right hand."
s10_gamecontroller_pass_1,"The person uses their right hand to pick up the game controller from the table, move it to their right side at shoulder level, and then return it to the table."
s10_spheremedium_inspect_1,"The person uses their right hand to pick up a medium sphere from a table, rotates it while holding it for a thorough examination, and then returns it to its original position on the table with the same hand."
s10_banana_pass_1,"The person picks up a banana from a table with their right hand, passes it to someone on their right at shoulder level, and then returns it to the table with the same hand."
s10_doorknob_use_2,The person closes the drawer while holding the doorknob with their right hand and then uses the same hand to push it shut.
s10_camera_takepicture_3,"The person uses their right hand to pick up the camera from a high table, takes several photos keeping the camera close to their eyes at a vertical angle, and then places the camera back on the table with their right hand."
s10_spheremedium_pick_all,"The person repeatedly picks up and puts down a medium sphere from a table with their right hand, then switches to their left hand to perform the same sequence of actions."
s10_spherelarge_pass_1,"The person retrieves a large sphere from a lower table using their left hand, briefly holds it while smoothly passing it to someone on their left, and then places it back on the table with the same hand."
s10_fryingpan_cook_1,"The person picks up the frying pan using their left hand from the table, stirs it with their right hand while holding the pan in their left hand, and then places the pan back onto the table using their left hand."
s10_train_play_1,"The person uses their right hand to pick up the train from the high table, rides the train in the air for a while using their right hand, and then places it on the table using their right hand."
s10_banana_pick_all,"The person repeatedly picks up and puts down a banana from a table, first using their right hand multiple times, then switching to their left hand, and finally using both hands simultaneously to perform the action."
s10_cubelarge_pass_1,"The person picks up a large cube from the table with their right hand, hands it off to someone on their right, and then replaces it on the table with their right hand."
s10_toruslarge_pick_all,"The person repeatedly picks up the large torus from the table and places it back on the table, using first their right hand, then their left hand, and finally both hands to grab it from various locations."
s10_pyramidmedium_inspect_1,"The person picks up the medium pyramid using both hands, with their right hand at the tip and left hand at the bottom, investigates it with their right hand at neck level, and then places it on the table with their right hand."
s10_spheremedium_pass_1,"The person uses their right hand to pick up a medium sphere from a table, then passes it to someone on their right, and finally retrieves it to return it to its original position on the table."
s10_headphones_use_1,"The person picks up the headphones with their right hand, then grasps them with both hands, puts them on, and finally places them on the table using their right hand."
s10_headphones_pick_all,"The person repeatedly picks up and puts down the headphones from the table with their right hand, then switches to using their left hand to perform the same actions."
s10_banana_peel_1,"The person uses their left hand to pick up the banana from the table, then peels it with their right hand, briefly transfers it to their right hand, and finally places it on the table with their right hand."
s10_cylindermedium_inspect_1,"The person picks up the medium cylinder with their right hand, inspects it at chest level, and finally puts it down on the table using their right hand."
s10_bowl_pick_all,"The person uses their right hand to pick up and put down a bowl from a table multiple times, then uses both hands to repeat the action, and finally uses their left hand to repeat the action as well, each time grasping the bowl from a different part."
s10_piggybank_pass_1,"The person moves both hands towards the piggybank on the table, then picks it up with their left hand, passes it to someone on the left, and finally repositions it on the table with the same left hand."
s10_cup_drink_1,"The person picks up the cup with their right hand, drinks from it while holding it in their right hand, and then places it back onto the table using the same right hand."
s2_piggybank_pick_all,"The person alternates between using their right hand and both hands to pick up and put down the piggybank from the table, repeating this sequence multiple times."
s2_stapler_staple_2,"The person picks up the stapler from the table with their right hand, presses the staple into place with a swift squeezing motion, and then repositions the stapler on the table with their right hand."
s2_pyramidlarge_inspect_1,"The person picks up the large pyramid from the table with their right hand, examines it, rotates it, and then places it back on the table with their right hand."
